iso3,year,start_date,new_displacement,hazard_type_name
NPL,2018,2018-07-19,4,Flood
NPL,2018,2018-07-21,4,Flood
NPL,2018,2018-07-28,9,Mass Movement
NPL,2018,2018-07-28,4,Flood
NPL,2018,2018-07-29,30,Mass Movement
NPL,2018,2018-07-30,4,Mass Movement
NPL,2018,2018-07-31,4,Flood
NPL,2018,2018-08-01,17,Flood
NPL,2018,2018-08-01,4,Mass Movement
NPL,2018,2018-08-02,13,Flood
NPL,2018,2018-08-03,4,Mass Movement
NPL,2018,2018-08-03,17,Flood
NPL,2018,2018-08-04,13,Flood
NPL,2018,2018-08-05,13,Flood
NPL,2018,2018-08-05,4,Mass Movement
NPL,2018,2018-08-06,22,Mass Movement
NPL,2018,2018-08-06,4,Flood
NPL,2018,2018-08-07,4,Mass Movement
NPL,2018,2018-08-08,13,Flood
NPL,2018,2018-08-08,12,Mass Movement
NPL,2018,2018-08-10,4,Mass Movement
NPL,2018,2018-08-10,4,Flood
NPL,2018,2018-08-11,17,Flood
NPL,2018,2018-08-11,9,Flood
NPL,2018,2018-08-12,22,Flood
NPL,2018,2018-08-12,3,Mass Movement
NPL,2018,2018-08-13,17,Flood
NPL,2018,2018-08-13,9,Mass Movement
NPL,2018,2018-08-14,13,Flood
NPL,2018,2018-08-14,4,Flood
NPL,2018,2018-08-15,13,Mass Movement
NPL,2018,2018-08-15,13,Flood
NPL,2018,2018-08-16,39,Mass Movement
NPL,2018,2018-08-17,9,Flood
NPL,2018,2018-08-17,39,Mass Movement
NPL,2018,2018-08-18,9,Flood
NPL,2018,2018-08-18,17,Flood
NPL,2018,2018-08-19,4,Mass Movement
NPL,2018,2018-08-19,17,Flood
NPL,2018,2018-08-20,9,Mass Movement
NPL,2018,2018-08-22,73,Mass Movement
NPL,2018,2018-08-25,9,Flood
NPL,2018,2018-08-26,9,Flood
NPL,2018,2018-08-28,13,Mass Movement
NPL,2018,2018-08-29,9,Mass Movement
NPL,2018,2018-08-29,13,Flood
NPL,2018,2018-08-30,22,Mass Movement
NPL,2018,2018-09-02,4,Mass Movement
NPL,2018,2018-09-02,4,Flood
NPL,2018,2018-08-24,9,Mass Movement
NPL,2018,2018-08-23,4,Mass Movement
NPL,2018,2018-09-03,4,Flood
NPL,2018,2018-09-04,9,Mass Movement
NPL,2018,2018-09-05,4,Mass Movement
NPL,2018,2018-09-06,4,Mass Movement
NPL,2018,2018-09-10,22,Storm
NPL,2018,2018-09-11,4,Mass Movement
NPL,2018,2018-09-11,4,Flood
NPL,2018,2018-09-11,4,Flood
NPL,2018,2018-09-12,52,Mass Movement
NPL,2018,2018-09-12,60,Mass Movement
NPL,2018,2018-09-12,9,Flood
NPL,2018,2018-09-13,30,Flood
NPL,2018,2018-08-28,9,Flood
NPL,2018,2018-08-31,4,Mass Movement
NPL,2018,2018-09-06,4,Storm
NPL,2018,2018-10-13,4,Storm
IDN,2018,2018-12-13,2,Mass Movement
IDN,2018,2018-12-12,427,Flood
IDN,2018,2018-12-14,244,Flood
NPL,2018,2018-08-29,1441,Flood
IDN,2018,2018-12-07,236,Flood
MNG,2018,2018-11-25,1055,Storm
VNM,2018,2018-12-08,22885,Flood
IND,2018,2018-12-17,31604,Storm
CHN,2018,2018-12-09,7,Mass Movement
MYS,2018,2018-12-24,87,Flood
CHN,2018,2018-12-16,738,Earthquake
CHN,2018,2018-12-24,2100,Earthquake
CHN,2018,2018-12-24,12,Extreme Temperature
LKA,2018,2018-12-21,13128,Flood
IDN,2018,2018-12-31,64,Mass Movement
IDN,2018,2018-12-06,2960,Storm
MMR,2018,2018-04-08,2696,Storm
MMR,2018,2018-04-01,649,Storm
IDN,2018,2018-12-22,46646,Volcanic activity
LKA,2018,2018-12-24,4,Mass Movement
CHN,2018,2018-12-27,1300,Extreme Temperature
CHN,2018,2018-12-27,5000,Extreme Temperature
CHN,2018,2018-12-27,6600,Extreme Temperature
NPL,2018,2018-08-09,86,Mass Movement
MMR,2018,2018-10-02,557,Flood
MMR,2018,2018-05-07,55,Storm
MMR,2018,2018-05-03,5,Storm
MMR,2018,2018-05-20,5,Storm
MMR,2018,2018-05-13,5,Storm
MMR,2018,2018-04-19,129,Storm
MMR,2018,2018-03-10,41,Storm
MMR,2018,2018-04-16,11049,Storm
MMR,2018,2018-05-11,2236,Storm
MMR,2018,2018-05-02,400,Storm
MMR,2018,2018-05-29,244,Storm
MMR,2018,2018-05-22,32,Mass Movement
MMR,2018,2018-05-20,469,Storm
MMR,2018,2018-05-26,14,Storm
MMR,2018,2018-04-01,37,Storm
MMR,2018,2018-04-20,9,Storm
MMR,2018,2018-04-26,9,Storm
MMR,2018,2018-05-10,18,Storm
MMR,2018,2018-04-07,5,Storm
MMR,2018,2018-05-10,101,Storm
MMR,2018,2018-03-28,13,Mass Movement
MMR,2018,2018-03-14,48,Mass Movement
MMR,2018,2018-03-30,11,Mass Movement
MMR,2018,2018-04-11,25,Mass Movement
MMR,2018,2018-04-20,1,Mass Movement
MMR,2018,2018-04-30,29,Mass Movement
MMR,2018,2018-04-09,36,Mass Movement
MMR,2018,2018-05-20,168,Mass Movement
MMR,2018,2018-05-04,44,Mass Movement
MMR,2018,2018-05-30,1975,Flood
MMR,2018,2018-05-02,163,Mass Movement
MMR,2018,2018-05-07,18,Mass Movement
MMR,2018,2018-05-28,6,Flood
MMR,2018,2018-05-21,60,Mass Movement
MMR,2018,2018-12-27,1,Mass Movement
MMR,2018,2018-05-08,230,Storm
CHN,2018,2018-10-11,67449,Mass Movement
MMR,2018,2018-04-23,1569,Storm
VNM,2018,2018-08-20,2982,Flood
CHN,2018,2018-08-09,120000,Storm
THA,2018,2018-08-09,320,Storm
VNM,2018,2018-08-09,6354,Storm
IND,2018,2018-11-15,249083,Storm
LKA,2018,2018-11-15,105,Storm
CHN,2018,2018-07-13,100000,Flood
CHN,2018,2018-07-23,152600,Storm
JPN,2018,2018-07-23,36400,Storm
PHL,2018,2018-11-13,32309,Storm
VNM,2018,2018-11-13,100000,Storm
PRK,2018,2018-08-29,10683,Storm
PHL,2018,2018-08-12,183503,Storm
CHN,2018,2018-07-22,290000,Storm
CHN,2018,2018-09-07,1610000,Storm
HKG,2018,2018-09-07,1400,Storm
PHL,2018,2018-09-07,1570804,Storm
THA,2018,2018-09-07,6,Storm
MNG,2018,2018-03-06,522,Drought
MNG,2018,2018-03-06,224,Extreme Temperature
PHL,2018,2018-12-25,169,Wave action
CHN,2018,2018-05-30,156,Storm
PHL,2018,2018-10-24,438691,Storm
PHL,2018,2018-12-28,97688,Storm
BGD,2018,2018-09-06,43550,Mass Movement
KHM,2018,2018-07-15,31990,Storm
CHN,2018,2018-07-15,14000,Storm
LAO,2018,2018-07-15,18000,Storm
PHL,2018,2018-07-15,902312,Storm
THA,2018,2018-07-15,262,Storm
VNM,2018,2018-07-15,3852,Storm
IDN,2019,2019-03-05,4,Mass Movement
NPL,2019,2019-05-30,4,Mass Movement
LKA,2019,2019-04-17,21,Storm
IDN,2019,2019-03-04,7,Mass Movement
IDN,2019,2019-03-04,4,Mass Movement
NPL,2019,2019-05-31,4,Storm
IDN,2019,2019-03-23,177,Storm
IDN,2019,2019-03-02,4,Storm
NPL,2019,2019-06-01,4,Flood
IDN,2019,2019-03-23,4,Storm
IDN,2019,2019-03-23,22,Storm
NPL,2019,2019-06-01,3,Mass Movement
IDN,2019,2019-03-12,4,Storm
IDN,2019,2019-03-21,4,Storm
NPL,2019,2019-06-09,60,Storm
IDN,2019,2019-03-10,4,Mass Movement
IDN,2019,2019-03-20,4,Storm
IDN,2019,2019-03-20,7,Mass Movement
IDN,2019,2019-03-19,4,Mass Movement
IDN,2019,2019-03-17,4,Storm
IDN,2019,2019-03-17,4,Storm
NPL,2019,2019-06-17,4,Mass Movement
KHM,2019,2019-03-23,32,Storm
IDN,2019,2019-03-15,14,Storm
KHM,2019,2019-03-23,14,Storm
IDN,2019,2019-02-22,116,Storm
IDN,2019,2019-03-14,25,Storm
IDN,2019,2019-03-08,4,Mass Movement
IDN,2019,2019-01-09,11,Storm
IDN,2019,2019-02-22,158,Flood
IDN,2019,2019-03-07,4,Storm
KHM,2019,2019-03-15,92,Storm
IDN,2019,2019-03-06,18,Storm
IDN,2019,2019-03-06,14,Mass Movement
IDN,2019,2019-03-04,4,Storm
IDN,2019,2019-01-10,4,Storm
IDN,2019,2019-03-02,7,Mass Movement
IDN,2019,2019-03-01,4,Storm
IDN,2019,2019-02-22,914,Flood
KHM,2019,2019-03-15,212,Storm
BGD,2019,2019-05-02,1666043,Storm
IND,2019,2019-05-02,1821042,Storm
IDN,2019,2019-07-18,4,Wildfire
LKA,2019,2019-04-28,100,Storm
LKA,2019,2019-04-19,3,Storm
KHM,2019,2019-04-01,92,Storm
MYS,2019,2019-09-06,25,Flood
IDN,2019,2019-02-22,13,Mass Movement
IDN,2019,2019-01-11,11,Flood
IDN,2019,2019-01-04,4,Mass Movement
LKA,2019,2019-05-04,14,Storm
IDN,2019,2019-01-11,4,Storm
LKA,2019,2019-05-10,7,Storm
LKA,2019,2019-06-11,28,Storm
PHL,2019,2019-05-21,830,Storm
KHM,2019,2019-04-11,46,Storm
MYS,2019,2019-09-06,12,Flood
LKA,2019,2019-05-25,120,Storm
LKA,2019,2019-05-21,3,Storm
MYS,2019,2019-09-06,50,Mass Movement
JPN,2019,2019-06-07,800,Storm
IDN,2019,2019-01-11,4,Storm
IDN,2019,2019-02-23,30,Flood
KHM,2019,2019-04-05,5,Storm
PHL,2019,2019-06-29,120,Storm
IDN,2019,2019-03-03,7,Mass Movement
KHM,2019,2019-04-06,9,Storm
IDN,2019,2019-07-03,4,Wildfire
KHM,2019,2019-04-17,23,Storm
KHM,2019,2019-03-24,23,Storm
KHM,2019,2019-04-28,18,Storm
IDN,2019,2019-03-23,7,Storm
VNM,2019,2019-05-29,18,Storm
IDN,2019,2019-03-13,4,Mass Movement
KHM,2019,2019-02-24,78,Storm
KHM,2019,2019-02-17,138,Storm
IDN,2019,2019-03-10,18,Storm
IDN,2019,2019-01-11,14,Storm
IDN,2019,2019-02-24,5,Storm
IDN,2019,2019-03-10,4,Flood
IDN,2019,2019-03-09,40,Storm
IDN,2019,2019-03-05,7,Flood
KHM,2019,2019-04-06,37,Storm
IDN,2019,2019-03-04,4,Flood
CHN,2019,2019-03-15,300,Mass Movement
IND,2019,2019-02-07,169,Mass Movement
IDN,2019,2019-03-01,4,Storm
CHN,2019,2019-03-21,188,Storm
IDN,2019,2019-03-06,684,Flood
IDN,2019,2019-03-23,4,Storm
IDN,2019,2019-03-17,3168,Earthquake
IDN,2019,2019-03-16,11528,Flood
IDN,2019,2019-03-18,18,Storm
PHL,2019,2019-03-17,6661,Storm
IDN,2019,2019-01-11,4,Mass Movement
IDN,2019,2019-02-27,152,Flood
IDN,2019,2019-03-07,29,Storm
IDN,2019,2019-03-04,65,Flood
IDN,2019,2019-01-12,134,Storm
IDN,2019,2019-02-28,170,Flood
IDN,2019,2019-03-21,14,Storm
IDN,2019,2019-03-16,54,Flood
KHM,2019,2019-04-07,14,Storm
IDN,2019,2019-03-07,4,Flood
PHL,2019,2019-07-29,579,Flood
PHL,2019,2019-06-24,88,Flood
IDN,2019,2019-03-17,40,Flood
MMR,2019,2019-05-15,3680,Storm
IDN,2019,2019-03-22,11,Flood
IDN,2019,2019-03-13,7,Flood
IDN,2019,2019-03-24,4,Flood
IDN,2019,2019-02-07,29,Storm
IDN,2019,2019-03-18,4,Storm
IDN,2019,2019-03-09,14,Storm
KHM,2019,2019-04-07,14,Storm
IDN,2019,2019-03-05,4,Mass Movement
KHM,2019,2019-04-07,5,Storm
IDN,2019,2019-02-08,7,Storm
IDN,2019,2019-02-15,22,Storm
KHM,2019,2019-04-08,5,Storm
PHL,2019,2019-01-27,1913,Flood
IDN,2019,2019-03-01,393,Flood
KHM,2019,2019-07-23,9,Storm
MMR,2019,2019-04-19,34500,Storm
CHN,2019,2019-03-29,9000,Wildfire
KHM,2019,2019-08-01,5,Storm
IDN,2019,2019-02-08,4,Flood
IDN,2019,2019-02-16,7,Flood
IDN,2019,2019-04-08,6,Mass Movement
KHM,2019,2019-03-18,101,Storm
IND,2019,2019-04-01,5894,Storm
KHM,2019,2019-03-22,83,Storm
KOR,2019,2019-04-04,4011,Wildfire
LKA,2019,2019-03-04,3,Flood
KHM,2019,2019-03-15,5,Storm
IND,2019,2019-05-25,739,Flood
LKA,2019,2019-03-18,58,Mass Movement
LKA,2019,2019-03-22,3,Storm
KHM,2019,2019-04-16,5,Storm
KHM,2019,2019-05-04,5,Storm
KHM,2019,2019-03-23,5,Storm
IDN,2019,2019-03-28,20,Volcanic activity
LKA,2019,2019-05-30,3,Storm
KHM,2019,2019-03-23,28,Storm
LKA,2019,2019-06-07,10,Storm
IDN,2019,2019-03-05,7,Storm
IDN,2019,2019-03-28,7,Storm
LKA,2019,2019-06-11,31,Storm
KHM,2019,2019-03-23,9,Storm
LKA,2019,2019-07-11,7,Storm
IDN,2019,2019-03-05,7,Storm
IDN,2019,2019-04-27,11,Storm
IDN,2019,2019-03-04,4,Flood
IDN,2019,2019-03-19,4,Storm
LKA,2019,2019-06-22,6,Mass Movement
IDN,2019,2019-03-18,33,Storm
LKA,2019,2019-06-24,10,Storm
KHM,2019,2019-03-15,5,Storm
PAK,2019,2019-04-09,30,Storm
IDN,2019,2019-03-04,4,Mass Movement
KHM,2019,2019-03-24,5,Storm
IDN,2019,2019-03-15,11,Storm
IDN,2019,2019-03-07,14,Storm
IDN,2019,2019-02-16,7,Storm
IDN,2019,2019-02-09,14,Storm
IDN,2019,2019-02-09,7,Flood
NPL,2019,2019-04-15,4945,Storm
JPN,2019,2019-07-01,8489,Storm
PAK,2019,2019-04-13,15,Storm
CHN,2019,2019-04-18,1200,Flood
MYS,2019,2019-06-23,14,Flood
IDN,2019,2019-02-09,7,Storm
IDN,2019,2019-02-17,14,Storm
CHN,2019,2019-04-18,2000,Flood
IDN,2019,2019-03-09,8,Storm
IDN,2019,2019-06-02,9788,Flood
IND,2019,2019-04-14,705,Storm
IDN,2019,2019-02-10,90,Storm
LKA,2019,2019-07-13,7,Storm
CHN,2019,2019-04-23,1900,Storm
IDN,2019,2019-03-02,29,Storm
IDN,2019,2019-03-02,175,Flood
IDN,2019,2019-03-31,6,Flood
CHN,2019,2019-05-18,75,Earthquake
IDN,2019,2019-03-07,5,Storm
CHN,2019,2019-04-17,16690,Wildfire
IDN,2019,2019-03-02,4,Mass Movement
IDN,2019,2019-03-28,5,Mass Movement
IDN,2019,2019-04-02,365,Flood
IDN,2019,2019-03-02,3,Mass Movement
IDN,2019,2019-03-26,11,Mass Movement
CHN,2019,2019-04-25,400,Storm
IDN,2019,2019-04-12,4702,Earthquake
IDN,2019,2019-03-03,4,Mass Movement
IDN,2019,2019-03-22,7,Mass Movement
IDN,2019,2019-04-08,11079,Flood
IDN,2019,2019-03-05,15,Mass Movement
IDN,2019,2019-03-17,468,Flood
KHM,2019,2019-05-23,5,Storm
MYS,2019,2019-03-31,110,Storm
IDN,2019,2019-03-12,4,Mass Movement
PHL,2019,2019-04-09,565,Storm
IDN,2019,2019-03-07,555,Flood
IDN,2019,2019-04-30,4,Storm
IDN,2019,2019-03-07,550,Flood
IDN,2019,2019-04-29,85,Flood
BGD,2019,2019-04-02,2100,Storm
MNG,2019,2019-06-15,13,Flood
IDN,2019,2019-03-06,80,Flood
IDN,2019,2019-04-21,4,Mass Movement
VNM,2019,2019-05-27,43,Storm
MMR,2019,2019-01-10,16,Mass Movement
VNM,2019,2019-05-04,252,Storm
IDN,2019,2019-02-10,36,Storm
PHL,2019,2019-04-22,9556,Earthquake
VNM,2019,2019-05-02,36,Storm
IDN,2019,2019-02-01,405,Mass Movement
IDN,2019,2019-02-10,4,Mass Movement
PAK,2019,2019-05-22,82,Flood
PAK,2019,2019-06-09,10000,Mass Movement
VNM,2019,2019-05-01,436,Storm
IDN,2019,2019-06-08,2029,Flood
PHL,2019,2019-04-23,4,Earthquake
IDN,2019,2019-04-21,450,Flood
VNM,2019,2019-04-29,4,Storm
IDN,2019,2019-05-18,5,Mass Movement
IDN,2019,2019-02-11,7,Mass Movement
LKA,2019,2019-04-17,7,Storm
IDN,2019,2019-04-12,43,Mass Movement
VNM,2019,2019-04-24,14,Storm
IDN,2019,2019-06-08,2264,Flood
CHN,2019,2019-06-24,135,Mass Movement
LKA,2019,2019-04-20,7,Storm
IDN,2019,2019-03-20,5,Mass Movement
IDN,2019,2019-04-11,4,Mass Movement
VNM,2019,2019-04-24,4,Storm
PHL,2019,2019-06-03,1000,Flood
LKA,2019,2019-04-22,3,Storm
VNM,2019,2019-04-24,40,Mass Movement
LKA,2019,2019-06-17,3,Storm
IDN,2019,2019-03-06,100,Flood
IDN,2019,2019-03-07,10,Flood
IDN,2019,2019-03-07,543,Flood
IDN,2019,2019-05-01,4,Storm
CHN,2019,2019-05-25,8394,Storm
IDN,2019,2019-04-26,13728,Flood
VNM,2019,2019-04-16,72,Storm
CHN,2019,2019-06-25,21,Flood
IDN,2019,2019-03-06,226,Flood
IDN,2019,2019-03-10,61,Flood
IDN,2019,2019-05-02,7,Mass Movement
IDN,2019,2019-04-28,87,Flood
IDN,2019,2019-03-06,30,Mass Movement
IDN,2019,2019-03-10,60,Storm
IDN,2019,2019-04-28,2793,Flood
IDN,2019,2019-05-02,20,Flood
CHN,2019,2019-06-17,95000,Earthquake
IDN,2019,2019-03-06,5,Flood
IDN,2019,2019-03-12,4,Storm
IDN,2019,2019-05-03,40,Flood
IDN,2019,2019-05-03,15,Storm
NPL,2019,2019-01-22,4,Storm
PHL,2019,2019-07-09,765,Earthquake
LKA,2019,2019-06-09,3,Storm
IDN,2019,2019-07-30,39,Flood
IDN,2019,2019-03-06,103,Flood
IDN,2019,2019-05-08,36,Storm
JPN,2019,2018-11-01,5,Storm
IDN,2019,2019-05-05,20,Flood
NPL,2019,2019-01-25,12,Storm
IDN,2019,2019-03-06,49,Mass Movement
MYS,2019,2019-05-08,51,Flood
NPL,2019,2019-02-09,9,Storm
MYS,2019,2019-06-02,1000,Flood
IDN,2019,2019-05-08,771,Flood
IDN,2019,2019-03-24,50,Flood
IDN,2019,2019-03-31,4,Mass Movement
IDN,2019,2019-03-09,11,Storm
IDN,2019,2019-03-28,14,Flood
JPN,2019,2019-06-18,839,Earthquake
IDN,2019,2019-05-09,20,Mass Movement
IDN,2019,2019-02-11,4,Flood
NPL,2019,2019-02-15,8,Storm
IDN,2019,2019-02-11,14,Storm
IDN,2019,2019-05-11,62,Flood
NPL,2019,2019-02-16,4,Storm
IDN,2019,2019-03-17,7840,Storm
IDN,2019,2019-03-29,14,Storm
IDN,2019,2019-05-12,178,Mass Movement
NPL,2019,2019-02-28,4,Storm
IDN,2019,2019-03-17,96,Mass Movement
IDN,2019,2019-03-28,80,Storm
IDN,2019,2019-04-27,14,Mass Movement
IDN,2019,2019-05-14,100,Flood
IDN,2019,2019-03-29,19,Storm
IDN,2019,2019-03-19,7,Storm
IDN,2019,2019-04-25,7,Storm
IDN,2019,2019-05-14,189,Flood
IDN,2019,2019-06-20,240,Earthquake
IDN,2019,2019-03-27,5,Storm
IDN,2019,2019-03-15,4,Storm
IDN,2019,2019-04-22,4,Wave action
IDN,2019,2019-05-15,405,Flood
NPL,2019,2019-04-06,30,Storm
MMR,2019,2019-01-01,3,Mass Movement
IND,2019,2019-06-12,289000,Storm
IDN,2019,2019-03-26,1747,Flood
IDN,2019,2019-04-18,7,Storm
NPL,2019,2019-04-09,529,Storm
IDN,2019,2019-02-11,4,Mass Movement
IDN,2019,2019-04-17,4,Storm
IDN,2019,2019-03-12,4,Storm
IDN,2019,2019-02-15,4,Storm
IDN,2019,2019-03-13,4,Mass Movement
IDN,2019,2019-04-09,4,Storm
IDN,2019,2019-04-08,4,Storm
LKA,2019,2019-04-24,97,Storm
NPL,2019,2019-04-14,9,Flood
IDN,2019,2019-04-25,2370,Flood
IDN,2019,2019-05-19,5,Storm
JPN,2019,2019-01-03,37,Earthquake
CHN,2019,2019-01-03,77,Earthquake
IDN,2019,2019-04-14,36,Flood
BGD,2019,2019-05-24,800,Storm
IDN,2019,2019-05-02,4,Storm
IDN,2019,2019-01-28,24,Flood
IDN,2019,2019-02-19,4,Mass Movement
MMR,2019,2019-01-08,529,Storm
IDN,2019,2019-01-17,18,Storm
IDN,2019,2019-02-11,5,Mass Movement
IDN,2019,2019-01-07,4,Mass Movement
IDN,2019,2019-01-17,25,Storm
IDN,2019,2019-01-08,4,Storm
NPL,2019,2019-04-14,16,Storm
IDN,2019,2019-05-02,4,Storm
NPL,2019,2019-04-14,4,Flood
BGD,2019,2019-06-27,200,Mass Movement
IDN,2019,2019-05-07,4,Storm
NPL,2019,2019-04-16,4,Storm
IDN,2019,2019-01-18,4,Mass Movement
IDN,2019,2019-01-08,4,Storm
IDN,2019,2019-01-09,5,Mass Movement
IDN,2019,2019-01-02,43,Storm
IDN,2019,2019-01-02,14,Storm
IDN,2019,2019-01-02,4,Storm
IDN,2019,2019-01-11,410,Storm
IDN,2019,2019-01-11,4,Mass Movement
IDN,2019,2019-01-10,4,Storm
IDN,2019,2019-01-02,4,Mass Movement
IDN,2019,2019-01-06,90,Flood
IDN,2019,2019-01-06,5,Mass Movement
IDN,2019,2019-01-02,4,Storm
IDN,2019,2019-01-02,4,Storm
IDN,2019,2019-01-03,4,Storm
IDN,2019,2019-01-04,4,Storm
IDN,2019,2019-01-04,11,Storm
IDN,2019,2019-01-05,4,Storm
IDN,2019,2019-01-06,7,Storm
IDN,2019,2019-01-08,18,Storm
IDN,2019,2019-01-18,18,Storm
IDN,2019,2019-02-12,90,Mass Movement
IDN,2019,2019-01-19,4,Mass Movement
MYS,2019,2019-01-07,147,Flood
IDN,2019,2019-01-19,4,Storm
IDN,2019,2019-02-19,7,Storm
IDN,2019,2019-01-19,4,Storm
VNM,2019,2019-02-17,176,Storm
PHL,2019,2019-01-14,1381,Storm
PAK,2019,2019-01-01,266,Drought
IDN,2019,2019-01-19,7,Flood
IDN,2019,2019-02-20,18,Wave action
IDN,2019,2019-01-21,14,Mass Movement
IDN,2019,2019-02-22,7,Storm
IDN,2019,2019-01-21,4,Storm
IDN,2019,2019-02-22,4,Storm
IDN,2019,2019-01-10,2650,Flood
IDN,2019,2019-01-13,162,Flood
IDN,2019,2019-01-21,9429,Flood
IDN,2019,2019-02-23,4,Storm
MYS,2019,2019-01-26,2771,Flood
IDN,2019,2019-01-27,12,Mass Movement
IDN,2019,2019-02-25,4,Storm
IDN,2019,2019-01-14,120,Flood
IDN,2019,2019-01-15,9,Mass Movement
IDN,2019,2019-01-15,160,Flood
IDN,2019,2019-01-15,297,Flood
IDN,2019,2019-01-16,18,Mass Movement
IDN,2019,2019-01-16,5,Mass Movement
IDN,2019,2019-01-16,37,Flood
IDN,2019,2019-01-17,1858,Flood
IDN,2019,2019-01-21,47,Flood
IDN,2019,2019-01-13,11,Storm
IDN,2019,2019-01-13,4,Mass Movement
IDN,2019,2019-01-13,7,Flood
IDN,2019,2019-01-14,54,Storm
IDN,2019,2019-01-14,7,Storm
IDN,2019,2019-01-15,4,Mass Movement
IDN,2019,2019-01-17,7,Storm
IDN,2019,2019-01-17,4,Mass Movement
PHL,2019,2019-01-20,6230,Storm
IDN,2019,2019-02-25,83,Storm
IDN,2019,2019-02-12,5,Mass Movement
IDN,2019,2019-01-09,15,Mass Movement
IDN,2019,2019-05-10,11,Mass Movement
NPL,2019,2019-09-18,4,Mass Movement
NPL,2019,2019-09-22,206,Flood
NPL,2019,2019-09-23,4,Mass Movement
IDN,2019,2019-05-10,4,Storm
NPL,2019,2019-04-21,9,Mass Movement
IDN,2019,2019-01-31,40,Mass Movement
IDN,2019,2019-02-07,800,Earthquake
IDN,2019,2019-02-07,43,Flood
IDN,2019,2019-05-12,4,Mass Movement
VNM,2019,2019-01-04,158,Storm
PAK,2019,2019-02-06,259,Mass Movement
MYS,2019,2019-02-12,21,Flood
IDN,2019,2019-05-15,4,Storm
NPL,2019,2019-04-21,4,Flood
MYS,2019,2019-02-11,12,Storm
IDN,2019,2019-05-15,29,Flood
IDN,2019,2019-05-22,123,Flood
NPL,2019,2019-04-28,47,Storm
MMR,2019,2019-01-11,14,Mass Movement
PAK,2019,2019-02-20,9821,Flood
MYS,2019,2019-02-23,67,Flood
JPN,2019,2019-02-21,5,Earthquake
NPL,2019,2019-04-30,4,Storm
MMR,2019,2019-01-03,8,Mass Movement
IDN,2019,2019-02-16,3000,Flood
IDN,2019,2019-05-23,4,Storm
NPL,2019,2019-05-01,4,Storm
MMR,2019,2019-01-21,3,Mass Movement
LKA,2019,2019-07-18,265,Flood
IDN,2019,2019-02-13,89,Flood
IDN,2019,2019-05-30,217,Flood
NPL,2019,2019-05-16,4,Storm
MMR,2019,2019-01-26,1,Mass Movement
IDN,2019,2019-05-30,4,Mass Movement
IDN,2019,2019-02-17,10,Flood
IDN,2019,2019-02-21,70,Mass Movement
NPL,2019,2019-05-20,4,Storm
IDN,2019,2019-02-21,3,Mass Movement
MMR,2019,2019-01-08,1,Mass Movement
LKA,2019,2019-01-14,110,Flood
IDN,2019,2019-02-10,4,Mass Movement
NPL,2019,2019-05-21,138,Storm
MMR,2019,2019-01-31,5,Storm
LKA,2019,2019-04-26,114,Mass Movement
IDN,2019,2019-02-03,4,Storm
IDN,2019,2019-02-28,200,Earthquake
IDN,2019,2019-03-07,684,Flood
IDN,2019,2019-02-01,511,Flood
IDN,2019,2019-02-01,4,Mass Movement
IDN,2019,2019-02-02,216,Volcanic activity
IDN,2019,2019-02-13,5,Flood
IDN,2019,2019-02-06,1,Mass Movement
IDN,2019,2019-02-06,2,Storm
IDN,2019,2019-02-06,2,Mass Movement
IDN,2019,2019-02-07,176,Mass Movement
IDN,2019,2019-02-05,75,Flood
IDN,2019,2019-02-10,99,Mass Movement
IDN,2019,2019-02-13,4,Mass Movement
IDN,2019,2019-02-15,13,Flood
IDN,2019,2019-02-16,5,Mass Movement
IDN,2019,2019-02-23,4702,Flood
LKA,2019,2019-04-23,3,Storm
MYS,2019,2019-03-05,183,Flood
IDN,2019,2019-03-07,84,Flood
MYS,2019,2019-06-14,90,Flood
LKA,2019,2019-04-25,3,Storm
IDN,2019,2019-02-03,4,Storm
IDN,2019,2019-02-03,4,Flood
IDN,2019,2019-02-03,4,Storm
IDN,2019,2019-02-04,4,Storm
IDN,2019,2019-02-05,7,Storm
IDN,2019,2019-02-05,14,Storm
IDN,2019,2019-02-05,7,Storm
IDN,2019,2019-02-06,18,Storm
IDN,2019,2019-02-07,4,Mass Movement
NPL,2019,2019-05-22,30,Storm
MMR,2019,2019-02-16,5,Storm
IDN,2019,2019-03-05,4,Storm
NPL,2019,2019-05-23,4,Storm
MMR,2019,2019-02-25,47,Storm
LKA,2019,2019-08-13,4,Mass Movement
PHL,2019,2019-05-24,5405,Drought
MYS,2019,2019-11-07,96,Flood
KHM,2019,2019-01-01,14,Storm
KHM,2019,2019-05-08,9,Storm
NPL,2019,2019-09-17,1113,Flood
LKA,2019,2019-08-22,4,Flood
MDV,2019,2019-05-27,44,Flood
NPL,2019,2019-03-31,6220,Storm
KHM,2019,2019-06-16,18,Storm
LKA,2019,2019-08-30,10,Mass Movement
KHM,2019,2019-03-03,32,Storm
VNM,2019,2019-06-23,187,Flood
KHM,2019,2019-07-02,14,Storm
KHM,2019,2019-03-15,18,Storm
LKA,2019,2019-11-25,3,Mass Movement
PAK,2019,2019-07-07,150,Mass Movement
CHN,2019,2019-07-16,8836,Storm
CHN,2019,2019-07-07,93,Storm
CHN,2019,2019-07-09,190,Storm
MYS,2019,2019-07-08,1713,Storm
LKA,2019,2019-09-15,1232,Flood
